Sr No.,"Date of
Encashment",Name of the Political Party,"Account no. of
Political Party","Bond
Number",Denominations
7868,18/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,14314,"10,00,000"
7869,18/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,14320,"10,00,000"
7870,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29322,"1,00,000"
7871,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29324,"1,00,000"
7872,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29318,"1,00,000"
7873,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29320,"1,00,000"
7874,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29326,"1,00,000"
7875,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29317,"1,00,000"
7876,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29319,"1,00,000"
7877,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29323,"1,00,000"
7878,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29321,"1,00,000"
7879,19/Oct/2021,ALL INDIA TRINAMOOL CONGRESS,*******0688,29325,"1,00,000"
7880,20/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14302,"10,00,000"
7881,20/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14304,"10,00,000"
7882,20/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14308,"10,00,000"
7883,20/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14306,"10,00,000"
7884,20/Oct/2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14310,"10,00,000"
7885,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10103,"1,00,00,000"
7886,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9471,"1,00,00,000"
7887,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9465,"1,00,00,000"
7888,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9469,"1,00,00,000"
7889,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9467,"1,00,00,000"
7890,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10109,"1,00,00,000"
7891,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10101,"1,00,00,000"
7892,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9475,"1,00,00,000"
7893,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10105,"1,00,00,000"
7894,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,10107,"1,00,00,000"
7895,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9473,"1,00,00,000"
7896,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9468,"1,00,00,000"
7897,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9466,"1,00,00,000"
7898,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14325,"10,00,000"
7899,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14327,"10,00,000"
7900,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14312,"10,00,000"
7901,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14326,"10,00,000"
7902,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14332,"10,00,000"
7903,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14328,"10,00,000"
7904,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14334,"10,00,000"
7905,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14330,"10,00,000"
7906,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14343,"10,00,000"
7907,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14333,"10,00,000"
7908,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14341,"10,00,000"
7909,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14329,"10,00,000"
7910,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14337,"10,00,000"
7911,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14339,"10,00,000"
7912,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14335,"10,00,000"
7913,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14331,"10,00,000"
7914,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14342,"10,00,000"
7915,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14338,"10,00,000"
7916,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14344,"10,00,000"
7917,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14336,"10,00,000"
7918,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14346,"10,00,000"
7919,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14340,"10,00,000"
7920,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14345,"10,00,000"
7921,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14269,"10,00,000"
7922,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14261,"10,00,000"
7923,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14265,"10,00,000"
7924,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14263,"10,00,000"
7925,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14267,"10,00,000"
7926,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14271,"10,00,000"
7927,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14349,"10,00,000"
7928,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14347,"10,00,000"
7929,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14279,"10,00,000"
7930,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14273,"10,00,000"
7931,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14275,"10,00,000"
7932,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14277,"10,00,000"
7933,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14281,"10,00,000"
7934,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14285,"10,00,000"
7935,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14283,"10,00,000"
7936,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14350,"10,00,000"
7937,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14348,"10,00,000"
7938,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14276,"10,00,000"
7939,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14280,"10,00,000"
7940,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14278,"10,00,000"
7941,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14282,"10,00,000"
7942,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14284,"10,00,000"
7943,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,14286,"10,00,000"
7944,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29327,"1,00,000"
7945,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29329,"1,00,000"
7946,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29344,"1,00,000"
7947,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29336,"1,00,000"
7948,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29340,"1,00,000"
7949,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29334,"1,00,000"
7950,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29330,"1,00,000"
7951,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29332,"1,00,000"
7952,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29338,"1,00,000"
7953,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29328,"1,00,000"
7954,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29342,"1,00,000"
7955,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29337,"1,00,000"
7956,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29339,"1,00,000"
7957,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29331,"1,00,000"
7958,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29335,"1,00,000"
7959,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29333,"1,00,000"
7960,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29345,"1,00,000"
7961,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29357,"1,00,000"
7962,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29355,"1,00,000"
7963,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29353,"1,00,000"
7964,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29341,"1,00,000"
7965,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29349,"1,00,000"
7966,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29351,"1,00,000"
7967,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29347,"1,00,000"
7968,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29343,"1,00,000"
7969,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29348,"1,00,000"
7970,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29346,"1,00,000"
7971,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29354,"1,00,000"
7972,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29352,"1,00,000"
7973,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29350,"1,00,000"
7974,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29358,"1,00,000"
7975,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29356,"1,00,000"
7976,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29361,"1,00,000"
7977,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29365,"1,00,000"
7978,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29367,"1,00,000"
7979,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29363,"1,00,000"
7980,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,29359,"1,00,000"
7981,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9937,"10,000"
7982,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9947,"10,000"
7983,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9943,"10,000"
7984,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9949,"10,000"
7985,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9945,"10,000"
7986,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9951,"10,000"
7987,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9939,"10,000"
7988,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9941,"10,000"
7989,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9953,"10,000"
7990,06/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,9955,"10,000"
7991,06/Jan/2022,SHIVSENA,*******4444,11111,"1,00,00,000"
7992,06/Jan/2022,SHIVSENA,*******4444,11101,"1,00,00,000"
7993,06/Jan/2022,SHIVSENA,*******4444,10097,"1,00,00,000"
7994,06/Jan/2022,SHIVSENA,*******4444,10083,"1,00,00,000"
7995,06/Jan/2022,SHIVSENA,*******4444,11107,"1,00,00,000"
7996,06/Jan/2022,SHIVSENA,*******4444,11109,"1,00,00,000"
7997,06/Jan/2022,SHIVSENA,*******4444,11113,"1,00,00,000"
7998,06/Jan/2022,SHIVSENA,*******4444,10075,"1,00,00,000"
7999,06/Jan/2022,SHIVSENA,*******4444,10093,"1,00,00,000"
8000,06/Jan/2022,SHIVSENA,*******4444,10095,"1,00,00,000"
8001,06/Jan/2022,SHIVSENA,*******4444,10081,"1,00,00,000"
8002,06/Jan/2022,SHIVSENA,*******4444,10099,"1,00,00,000"
8003,06/Jan/2022,SHIVSENA,*******4444,10077,"1,00,00,000"
8004,06/Jan/2022,SHIVSENA,*******4444,11117,"1,00,00,000"
8005,06/Jan/2022,SHIVSENA,*******4444,11115,"1,00,00,000"
8006,06/Jan/2022,SHIVSENA,*******4444,10085,"1,00,00,000"
8007,06/Jan/2022,SHIVSENA,*******4444,11103,"1,00,00,000"
8008,06/Jan/2022,SHIVSENA,*******4444,10071,"1,00,00,000"
8009,06/Jan/2022,SHIVSENA,*******4444,10073,"1,00,00,000"
8010,06/Jan/2022,SHIVSENA,*******4444,10079,"1,00,00,000"
8011,06/Jan/2022,SHIVSENA,*******4444,10087,"1,00,00,000"
8012,06/Jan/2022,SHIVSENA,*******4444,10089,"1,00,00,000"
8013,06/Jan/2022,SHIVSENA,*******4444,11119,"1,00,00,000"
8014,06/Jan/2022,SHIVSENA,*******4444,10091,"1,00,00,000"
8015,06/Jan/2022,SHIVSENA,*******4444,11105,"1,00,00,000"
8016,10/Jan/2022,AAM AADMI PARTY,*******5086,5627,"1,00,00,000"
8017,10/Jan/2022,AAM AADMI PARTY,*******5086,5629,"1,00,00,000"
8018,10/Jan/2022,ADYAKSHA SAMAJVADI PARTY,*******9326,1804,"10,00,000"
8019,10/Jan/2022,ADYAKSHA SAMAJVADI PARTY,*******9326,1802,"10,00,000"
8020,10/Jan/2022,ADYAKSHA SAMAJVADI PARTY,*******9326,9001,"1,00,000"
8021,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10011,"1,00,00,000"
8022,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10033,"1,00,00,000"
8023,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10021,"1,00,00,000"
8024,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10015,"1,00,00,000"
8025,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10023,"1,00,00,000"
8026,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10037,"1,00,00,000"
8027,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10031,"1,00,00,000"
8028,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10029,"1,00,00,000"
8029,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10035,"1,00,00,000"
8030,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10017,"1,00,00,000"
8031,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10025,"1,00,00,000"
8032,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10019,"1,00,00,000"
8033,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10027,"1,00,00,000"
8034,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10007,"1,00,00,000"
8035,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10013,"1,00,00,000"
8036,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10020,"1,00,00,000"
8037,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10034,"1,00,00,000"
8038,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10010,"1,00,00,000"
8039,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10014,"1,00,00,000"
8040,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10024,"1,00,00,000"
8041,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10028,"1,00,00,000"
8042,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10022,"1,00,00,000"
8043,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10016,"1,00,00,000"
8044,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10032,"1,00,00,000"
8045,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10030,"1,00,00,000"
8046,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10018,"1,00,00,000"
8047,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10012,"1,00,00,000"
8048,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10036,"1,00,00,000"
8049,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,10026,"1,00,00,000"
8050,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9584,"1,00,00,000"
8051,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9582,"1,00,00,000"
8052,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9583,"1,00,00,000"
8053,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9585,"1,00,00,000"
8054,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9576,"1,00,00,000"
8055,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9592,"1,00,00,000"
8056,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9605,"1,00,00,000"
8057,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9598,"1,00,00,000"
8058,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9593,"1,00,00,000"
8059,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9625,"1,00,00,000"
8060,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9624,"1,00,00,000"
8061,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9604,"1,00,00,000"
8062,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9600,"1,00,00,000"
8063,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9621,"1,00,00,000"
8064,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9595,"1,00,00,000"
8065,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9618,"1,00,00,000"
8066,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9616,"1,00,00,000"
8067,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9594,"1,00,00,000"
8068,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9606,"1,00,00,000"
8069,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9612,"1,00,00,000"
8070,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9620,"1,00,00,000"
8071,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9609,"1,00,00,000"
8072,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9596,"1,00,00,000"
8073,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9610,"1,00,00,000"
8074,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9608,"1,00,00,000"
8075,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9607,"1,00,00,000"
8076,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9603,"1,00,00,000"
8077,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9623,"1,00,00,000"
8078,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9601,"1,00,00,000"
8079,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9599,"1,00,00,000"
8080,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9619,"1,00,00,000"
8081,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9613,"1,00,00,000"
8082,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9597,"1,00,00,000"
8083,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9622,"1,00,00,000"
8084,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9615,"1,00,00,000"
8085,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9617,"1,00,00,000"
8086,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9614,"1,00,00,000"
8087,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9602,"1,00,00,000"
8088,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9591,"1,00,00,000"
8089,10/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,*******0688,9611,"1,00,00,000"
8090,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11273,"1,00,00,000"
8091,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11361,"1,00,00,000"
8092,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11323,"1,00,00,000"
8093,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11363,"1,00,00,000"
8094,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11237,"1,00,00,000"
8095,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11319,"1,00,00,000"
8096,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11259,"1,00,00,000"
8097,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11333,"1,00,00,000"
8098,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11399,"1,00,00,000"
8099,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11373,"1,00,00,000"
8100,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11207,"1,00,00,000"
8101,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11391,"1,00,00,000"
8102,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11225,"1,00,00,000"
8103,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11229,"1,00,00,000"
8104,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11243,"1,00,00,000"
8105,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11245,"1,00,00,000"
8106,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11311,"1,00,00,000"
8107,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11331,"1,00,00,000"
8108,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11387,"1,00,00,000"
8109,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11385,"1,00,00,000"
8110,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11233,"1,00,00,000"
8111,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11305,"1,00,00,000"
8112,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11341,"1,00,00,000"
8113,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11263,"1,00,00,000"
8114,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11369,"1,00,00,000"
8115,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11269,"1,00,00,000"
8116,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11279,"1,00,00,000"
8117,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11397,"1,00,00,000"
8118,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11213,"1,00,00,000"
8119,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11271,"1,00,00,000"
8120,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11275,"1,00,00,000"
8121,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11251,"1,00,00,000"
8122,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11281,"1,00,00,000"
8123,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11283,"1,00,00,000"
8124,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11291,"1,00,00,000"
8125,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11231,"1,00,00,000"
8126,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11253,"1,00,00,000"
8127,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11389,"1,00,00,000"
8128,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11205,"1,00,00,000"
8129,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11211,"1,00,00,000"
8130,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11295,"1,00,00,000"
8131,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11227,"1,00,00,000"
8132,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11265,"1,00,00,000"
8133,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11293,"1,00,00,000"
8134,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11301,"1,00,00,000"
8135,10/Jan/2022,BHARATIYA JANATA PARTY,*******8244,11303,"1,00,00,000"
