Sr No.,Reference No (URN),"Date of
Purchase",Name of the Purchaser,"Bond
Number",Denominations
11305,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,13643,"10,00,000"
11306,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,13645,"10,00,000"
11307,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,28746,"1,00,000"
11308,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,28748,"1,00,000"
11309,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,28750,"1,00,000"
11310,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,28742,"1,00,000"
11311,00691202211150000002725,15/Nov/2022,VIPIN AGGARWAL AND SONS HUF,28744,"1,00,000"
11312,00847202211150000002691,15/Nov/2022,YASHODA SUPER SPECIALITY HOSPITAL,12366,"1,00,00,000"
11313,00847202211150000002692,15/Nov/2022,YASHODA SUPER SPECIALITY HOSPITAL,12368,"1,00,00,000"
11314,00847202211150000002693,15/Nov/2022,YASHODA SUPER SPECIALITY HOSPITAL,12370,"1,00,00,000"
11315,00847202211150000002694,15/Nov/2022,YASHODA SUPER SPECIALITY HOSPITAL,12372,"1,00,00,000"
11316,00691202212060000002733,06/Dec/2022,DCM SHRIRAM LTD,12630,"1,00,00,000"
11317,00691202212060000002733,06/Dec/2022,DCM SHRIRAM LTD,12628,"1,00,00,000"
11318,00691202212060000002733,06/Dec/2022,DCM SHRIRAM LTD,12636,"1,00,00,000"
11319,00691202212060000002733,06/Dec/2022,DCM SHRIRAM LTD,12632,"1,00,00,000"
11320,00691202212060000002733,06/Dec/2022,DCM SHRIRAM LTD,12634,"1,00,00,000"
11321,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13642,"10,00,000"
11322,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13632,"10,00,000"
11323,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13638,"10,00,000"
11324,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13634,"10,00,000"
11325,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13628,"10,00,000"
11326,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13626,"10,00,000"
11327,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13640,"10,00,000"
11328,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13624,"10,00,000"
11329,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13636,"10,00,000"
11330,00691202212070000002734,07/Dec/2022,BESSEGGENINFOTECHLLP,13630,"10,00,000"
11331,00300202212070000002738,07/Dec/2022,MICHIGAN ENGINEERS PVT LTD,13603,"1,00,00,000"
11332,00300202212070000002738,07/Dec/2022,MICHIGAN ENGINEERS PVT LTD,13601,"1,00,00,000"
11333,00001202212070000002737,07/Dec/2022,MKJ ENTERPRISES LIMITED,11443,"1,00,00,000"
11334,00001202212070000002737,07/Dec/2022,MKJ ENTERPRISES LIMITED,11441,"1,00,00,000"
11335,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10555,"1,00,00,000"
11336,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10893,"1,00,00,000"
11337,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10877,"1,00,00,000"
11338,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10568,"1,00,00,000"
11339,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10891,"1,00,00,000"
11340,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10880,"1,00,00,000"
11341,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10561,"1,00,00,000"
11342,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10563,"1,00,00,000"
11343,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10888,"1,00,00,000"
11344,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10896,"1,00,00,000"
11345,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10551,"1,00,00,000"
11346,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10558,"1,00,00,000"
11347,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10565,"1,00,00,000"
11348,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10553,"1,00,00,000"
11349,00800202212070000002736,07/Dec/2022,THE RAMCO CEMENTS LIMITED,10886,"1,00,00,000"
11350,00691202212070000002735,07/Dec/2022,YASHODA SUPER SPECIALITY HOSPITAL,12640,"1,00,00,000"
11351,00691202212070000002735,07/Dec/2022,YASHODA SUPER SPECIALITY HOSPITAL,12646,"1,00,00,000"
11352,00691202212070000002735,07/Dec/2022,YASHODA SUPER SPECIALITY HOSPITAL,12644,"1,00,00,000"
11353,00691202212070000002735,07/Dec/2022,YASHODA SUPER SPECIALITY HOSPITAL,12638,"1,00,00,000"
11354,00691202212070000002735,07/Dec/2022,YASHODA SUPER SPECIALITY HOSPITAL,12642,"1,00,00,000"
11355,00800202212080000002739,08/Dec/2022,EVERSHINE INTERIORS CHENNAI PVT LTD,10572,"1,00,00,000"
11356,00800202212080000002739,08/Dec/2022,EVERSHINE INTERIORS CHENNAI PVT LTD,10566,"1,00,00,000"
11357,00800202212080000002739,08/Dec/2022,EVERSHINE INTERIORS CHENNAI PVT LTD,10556,"1,00,00,000"
11358,00800202212080000002739,08/Dec/2022,EVERSHINE INTERIORS CHENNAI PVT LTD,10569,"1,00,00,000"
11359,00800202212080000002739,08/Dec/2022,EVERSHINE INTERIORS CHENNAI PVT LTD,10559,"1,00,00,000"
11360,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10854,"1,00,00,000"
11361,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10857,"1,00,00,000"
11362,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10860,"1,00,00,000"
11363,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10897,"1,00,00,000"
11364,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10851,"1,00,00,000"
11365,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10574,"1,00,00,000"
11366,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10894,"1,00,00,000"
11367,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10863,"1,00,00,000"
11368,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10881,"1,00,00,000"
11369,00800202212090000002740,09/Dec/2022,FUTURE GAMING AND HOTEL SERVICES PR,10570,"1,00,00,000"
11370,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13607,"1,00,00,000"
11371,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13621,"1,00,00,000"
11372,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13605,"1,00,00,000"
11373,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13615,"1,00,00,000"
11374,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13619,"1,00,00,000"
11375,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13623,"1,00,00,000"
11376,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13609,"1,00,00,000"
11377,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13613,"1,00,00,000"
11378,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13611,"1,00,00,000"
11379,00300202212090000002744,09/Dec/2022,INORBIT MALLS INDIA PRIVATE LIMITED,13617,"1,00,00,000"
11380,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13303,"10,00,000"
11381,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13301,"10,00,000"
11382,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13311,"10,00,000"
11383,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13307,"10,00,000"
11384,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13313,"10,00,000"
11385,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13297,"10,00,000"
11386,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13293,"10,00,000"
11387,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13283,"10,00,000"
11388,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13295,"10,00,000"
11389,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13305,"10,00,000"
11390,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13309,"10,00,000"
11391,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13285,"10,00,000"
11392,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13291,"10,00,000"
11393,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13315,"10,00,000"
11394,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13317,"10,00,000"
11395,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13281,"10,00,000"
11396,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13319,"10,00,000"
11397,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13299,"10,00,000"
11398,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13289,"10,00,000"
11399,00300202212090000002741,09/Dec/2022,PATEL ENGINEERING LTD.,13287,"10,00,000"
11400,00001202212090000002743,09/Dec/2022,WESTWELL GASES PRIVATE LIMITED,11445,"1,00,00,000"
11401,00001202212090000002743,09/Dec/2022,WESTWELL GASES PRIVATE LIMITED,11447,"1,00,00,000"
11402,00001202212090000002743,09/Dec/2022,WESTWELL GASES PRIVATE LIMITED,11449,"1,00,00,000"
11403,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14871,"1,00,00,000"
11404,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14883,"1,00,00,000"
11405,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14885,"1,00,00,000"
11406,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14877,"1,00,00,000"
11407,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14881,"1,00,00,000"
11408,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14875,"1,00,00,000"
11409,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14879,"1,00,00,000"
11410,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14887,"1,00,00,000"
11411,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14873,"1,00,00,000"
11412,00300202212120000002756,12/Dec/2022,ABNLINVESTMENTLIMITED,14889,"1,00,00,000"
11413,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11524,"1,00,00,000"
11414,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11505,"1,00,00,000"
11415,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11522,"1,00,00,000"
11416,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11507,"1,00,00,000"
11417,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11503,"1,00,00,000"
11418,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11520,"1,00,00,000"
11419,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11516,"1,00,00,000"
11420,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11518,"1,00,00,000"
11421,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11509,"1,00,00,000"
11422,00001202212120000002748,12/Dec/2022,AVEES TRADING FINANCE PVT LTD,11501,"1,00,00,000"
11423,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14810,"1,00,00,000"
11424,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14818,"1,00,00,000"
11425,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14858,"1,00,00,000"
11426,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14882,"1,00,00,000"
11427,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14904,"1,00,00,000"
11428,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14900,"1,00,00,000"
11429,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14844,"1,00,00,000"
11430,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14876,"1,00,00,000"
11431,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14906,"1,00,00,000"
11432,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14820,"1,00,00,000"
11433,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14852,"1,00,00,000"
11434,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14850,"1,00,00,000"
11435,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14838,"1,00,00,000"
11436,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14848,"1,00,00,000"
11437,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14890,"1,00,00,000"
11438,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14824,"1,00,00,000"
11439,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14866,"1,00,00,000"
11440,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14878,"1,00,00,000"
11441,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14806,"1,00,00,000"
11442,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14884,"1,00,00,000"
11443,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14804,"1,00,00,000"
11444,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14862,"1,00,00,000"
11445,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14872,"1,00,00,000"
11446,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14864,"1,00,00,000"
11447,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14886,"1,00,00,000"
11448,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14898,"1,00,00,000"
11449,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14814,"1,00,00,000"
11450,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14840,"1,00,00,000"
11451,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14826,"1,00,00,000"
11452,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14902,"1,00,00,000"
11453,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14846,"1,00,00,000"
11454,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14816,"1,00,00,000"
11455,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14834,"1,00,00,000"
11456,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14802,"1,00,00,000"
11457,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14842,"1,00,00,000"
11458,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14836,"1,00,00,000"
11459,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14908,"1,00,00,000"
11460,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14870,"1,00,00,000"
11461,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14856,"1,00,00,000"
11462,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14860,"1,00,00,000"
11463,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14910,"1,00,00,000"
11464,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14880,"1,00,00,000"
11465,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14868,"1,00,00,000"
11466,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14894,"1,00,00,000"
11467,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14830,"1,00,00,000"
11468,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14822,"1,00,00,000"
11469,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14854,"1,00,00,000"
11470,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14828,"1,00,00,000"
11471,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14832,"1,00,00,000"
11472,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14808,"1,00,00,000"
11473,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14892,"1,00,00,000"
11474,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14896,"1,00,00,000"
11475,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14888,"1,00,00,000"
11476,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14812,"1,00,00,000"
11477,00300202212120000002757,12/Dec/2022,BIRLACARBONINDIAPRIVATELIMITED,14874,"1,00,00,000"
11478,00691202212120000002750,12/Dec/2022,DHEERAJ MEDICALS,12656,"1,00,00,000"
11479,00691202212120000002752,12/Dec/2022,DHEERAJ MEDICALS,12650,"1,00,00,000"
11480,00691202212120000002751,12/Dec/2022,LAKSHMI MEDICALS,12648,"1,00,00,000"
11481,00691202212120000002753,12/Dec/2022,LAKSHMI MEDICALS,12654,"1,00,00,000"
11482,00691202212120000002754,12/Dec/2022,LAKSHMI MEDICALS,12652,"1,00,00,000"
11483,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12426,"1,00,00,000"
11484,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12415,"1,00,00,000"
11485,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12390,"1,00,00,000"
11486,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12444,"1,00,00,000"
11487,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12903,"1,00,00,000"
11488,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12404,"1,00,00,000"
11489,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12425,"1,00,00,000"
11490,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12393,"1,00,00,000"
11491,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12432,"1,00,00,000"
11492,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12389,"1,00,00,000"
11493,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12386,"1,00,00,000"
11494,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12407,"1,00,00,000"
11495,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12411,"1,00,00,000"
11496,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12430,"1,00,00,000"
11497,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12394,"1,00,00,000"
11498,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12421,"1,00,00,000"
11499,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12405,"1,00,00,000"
11500,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12409,"1,00,00,000"
11501,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12401,"1,00,00,000"
11502,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12413,"1,00,00,000"
11503,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12397,"1,00,00,000"
11504,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12434,"1,00,00,000"
11505,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12377,"1,00,00,000"
11506,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12423,"1,00,00,000"
11507,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12392,"1,00,00,000"
11508,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12450,"1,00,00,000"
11509,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12440,"1,00,00,000"
11510,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12400,"1,00,00,000"
11511,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12381,"1,00,00,000"
11512,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12379,"1,00,00,000"
11513,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12901,"1,00,00,000"
11514,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12398,"1,00,00,000"
11515,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12391,"1,00,00,000"
11516,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12448,"1,00,00,000"
11517,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12399,"1,00,00,000"
11518,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12442,"1,00,00,000"
11519,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12428,"1,00,00,000"
11520,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12384,"1,00,00,000"
11521,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12387,"1,00,00,000"
11522,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12436,"1,00,00,000"
11523,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12446,"1,00,00,000"
11524,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12909,"1,00,00,000"
11525,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12408,"1,00,00,000"
11526,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12419,"1,00,00,000"
11527,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12907,"1,00,00,000"
11528,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12385,"1,00,00,000"
11529,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12905,"1,00,00,000"
11530,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12383,"1,00,00,000"
11531,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12417,"1,00,00,000"
11532,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12406,"1,00,00,000"
11533,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12395,"1,00,00,000"
11534,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12403,"1,00,00,000"
11535,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12396,"1,00,00,000"
11536,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12438,"1,00,00,000"
11537,00847202212120000002745,12/Dec/2022,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,12388,"1,00,00,000"
